a-woman-a-part 0.0
it 0.0
hell-on-earth-the-fall-of-syria-and-the-rise-of-isis 0
jim-andy-the-great-beyond 0.0
hissein-habre-a-chadian-tragedy 0
restless-creature-wendy-whelan 0
one-week-and-a-day 0.0
finding-oscar 0.0
my-journey-through-french-cinema 0.0
mali-blues 0.0
a-river-below 0.0
night-school 0
kekszakallu 0.0
take-every-wave-the-life-of-laird-hamilton 0
love-taxes 0
maurizio-cattelan-be-right-back 0
citizen-jane-battle-for-the-city -0.0
ben-gurion-epilogue 0.0
mission-control-the-unsung-heroes-of-apollo 0.0
icaros-a-vision 0
bill-frisell-a-portrait 0.0
the-age-of-consequences 0.0
the-last-family 0
everybody-knows-elizabeth-murray 0
hermia-helena 0
wasted!-the-story-of-food-waste 0
pop-aye 0.0119295708757
the-midwife 0.0226948147454
slack-bay 0.0327926657265
contemporary-color 0.0341571128614
the-settlers 0.0464764030612
my-entire-high-school-sinking-into-the-sea 0.0496301067033
500-years 0.0535316295377
bronx-gothic 0.0537041349698
blood-stripe 0.0562582195451
all-this-panic 0.060993880218
the-death-and-life-of-marsha-p-johnson 0.0670265886386
its-not-yet-dark 0.0690269525672
heal-the-living 0.0747369318713
the-last-dalai-lama 0.0827320827321
the-new-radical 0.0830188679244
the-divine-order 0.0977412241493
on-the-beach-at-night-alone 0.102857142857
abacus-small-enough-to-jail 0.107142857143
elian 0.120512143612
bending-the-arc 0.12823517355
women-who-kill 0.137297399171
letters-from-baghdad 0.139295468391
endless-poetry 0.145254538273
all-these-sleepless-nights 0.156381081752
mister-universo 0.160714285714
truman 0.186934250317
soufra 0.205714285714
tempestad 0.214484087341
everybody-loves-somebody 0.232604462065
radio-dreams 0.23538961039
uncertain 0.241695795022
chavela 0.245338490323
the-survivalist 0.248904074265
most-beautiful-island 0.263794893173
dayveon 0.264019467751
abundant-acreage-available 0.275510204081
legion-of-brothers 0.280556217515
nobodys-watching 0.294464452448
imperial-dreams 0.306489495014
the-papers 0.30803557176
long-strange-trip 0.31000672264
the-salesman 0.318268120227
the-tiger-hunter 0.323515281165
the-last-laugh 0.360453757427
the-farthest 0.366641766743
free-in-deed 0.372835255641
the-light-of-the-moon 0.373912626429
the-wedding-plan 0.375332881475
120-beats-per-minute 0.375339153002
princess-cyd 0.382958485118
in-transit 0.393093222057
the-departure 0.396402939166
paulina 0.398309586399
chuck 0.400203471548
sami-blood 0.404189480141
band-aid 0.422538141912
afterimage 0.426979506078
the-incredible-jessica-james 0.432676698065
harmonium 0.435932034317
john-wick-chapter-2 0.450206627722
captain-underpants 0.450890847745
the-woman-who-left 0.454248112725
after-love 0.457737142857
birdboy-the-forgotten-children 0.458571428571
my-life-as-a-zucchini 0.46866281954
donald-cried 0.474227832943
keep-quiet 0.474433387216
get-me-roger-stone 0.477773910208
big-sonia 0.480597527472
the-trip-to-spain 0.491038476486
cries-from-syria 0.503813650804
david-lynch-the-art-life 0.504761904762
the-lure 0.505823492834
frantz 0.508061756145
some-freaks 0.514384599371
dawson-city-frozen-time 0.520768307323
your-name 0.525984781435
obit 0.539991802552
behemoth 0.541726485508
coco 0.54270504303
a-silent-voice 0.557879713572
dying-laughing 0.561011753907
tramps 0.569166256626
cuba-and-the-cameraman 0.573139834213
1922 0.577389395167
dina 0.590203120891
only-the-brave 0.598080279504
our-souls-at-night 0.603675321031
super-dark-times 0.604161587497
walking-out 0.608116748994
the-breadwinner 0.608196583359
wonderstruck 0.615169642039
alive-and-kicking 0.623420622809
sylvio 0.631007054316
wonder 0.643451218733
tickling-giants 0.65265880241
the-disaster-artist 0.662980027471
berlin-syndrome 0.663153948528
the-little-hours 0.66668078107
patti-cake 0.675346628665
guardians-of-the-galaxy-vol-2 0.677510759688
i-am-heath-ledger 0.682908469602
served-like-a-girl 0.683857214847
better-watch-out 0.684604789115
foxtrot 0.689995959252
the-untamed 0.691829846115
megan-leavey 0.694331507663
novitiate 0.695088617626
spider-man-homecoming 0.704756206052
creep-2 0.712143189927
a-dark-song 0.714505773137
i-dont-feel-at-home-in-this-world-anymore 0.714842111303
kedi 0.719665654157
natasha 0.721930255108
intent-to-destroy 0.727958412778
happy-end 0.734735748511
baby-driver 0.762294117282
all-the-money-in-the-world 0.763624692893
the-florida-project 0.766516092948
nowhere-to-hide 0.77430917837
girls-trip 0.774445370794
violet 0.779444624343
my-happy-family 0.781175346393
a-gray-state 0.783718091057
i-am-jane-doe 0.789502107681
lost-in-paris 0.79688366768
destination-unknown 0.798579568157
marshall 0.801450037576
win-it-all 0.803730074206
a-ghost-story 0.804394085532
three-billboards-outside-ebbing-missouri 0.827119430636
apprentice 0.829836240558
the-shape-of-water 0.834794038919
step 0.841860572174
1945 0.842642888765
call-me-by-your-name 0.842738257236
gods-own-country 0.84770959867
their-finest 0.854805515576
manifesto 0.856927074392
the-lovers 0.862695505504
brigsby-bear 0.867253485467
frank-serpico 0.870668383561
the-girl-with-all-the-gifts 0.887116632516
lady-bird 0.899632889159
whose-streets 0.911637265973
thor-ragnarok 0.912321898549
window-horses 0.913493216835
in-this-corner-of-the-world 0.914299547833
icarus 0.914936514113
wonder-woman 0.921307733993
menashe 0.932744207796
after-the-storm 0.933931015714
colossal 0.937133670719
machines 0.94644742091
a-fantastic-woman 0.955340443115
california-typewriter 0.961588369114
logan 0.967141131424
good-time 0.974228402043
logan-lucky 0.974432494349
lucky 0.974437041313
beatriz-at-dinner 0.975230800253
catfight 0.979055248069
landline 0.979308214144
i-tonya 0.98096851855
lovesong 0.981414324706
the-square 0.985046953106
city-of-ghosts 0.985855791831
mollys-game 0.987950090759
dunkirk 0.988160894154
trophy 1.00490014346
graduation 1.0074802738
kiki 1.00876801165
lady-macbeth 1.01095292495
no-greater-love 1.01238062603
blade-runner-2049 1.01324559117
glory 1.0140205895
phantom-thread 1.01633802296
white-sun 1.01704545455
the-blackcoats-daughter 1.01708926629
sweet-virginia 1.01998541577
personal-shopper 1.02015428458
nocturama 1.02193238123
barracuda 1.03384709441
detroit 1.04972613372
an-inconvenient-sequel 1.05442731483
brads-status 1.05797736989
risk 1.06186670078
beach-rats 1.07124001383
wheelman 1.07416280547
battle-of-the-sexes 1.07475272053
youth 1.07999544694
ma 1.08685066349
darkest-hour 1.09148812659
the-devils-candy 1.09687918494
tomorrow 1.09853337152
the-killing-of-a-sacred-deer 1.0987142422
the-other-side-of-hope 1.10419742362
the-meyerowitz-stories 1.12306599609
oklahoma-city 1.12397152249
thank-you-for-your-service 1.12641307419
burden 1.13086979118
stronger 1.13379810897
spettacolo 1.13750447751
a-quiet-passion 1.14009782029
prevenge 1.14644278468
the-beguiled 1.14664705473
loveless 1.15319918129
mudbound 1.16329978845
i-called-him-morgan 1.17255232295
as-you-are 1.17779695337
ingrid-goes-west 1.17877258258
get-out 1.18120953276
my-friend-dahmer 1.19174606488
sled-dogs 1.19322673492
the-nile-hilton-incident 1.2
gilbert 1.20059541547
quest 1.20191916237
polina 1.20252433315
war-for-the-planet-of-the-apes 1.20363027305
swim-team 1.22546523053
canners 1.23019480519
unrest 1.24315543645
the-big-sick 1.24633971066
okja 1.25582870242
wait-for-your-laugh 1.27021738279
clash 1.28639757066
jane 1.28958996784
heartstone 1.32303403193
strong-island 1.32880899773
marjorie-prime 1.32976205788
bugs 1.33644751582
the-founder 1.33934489815
one-of-us 1.34899770875
motherland 1.35252783032
the-lego-batman-movie 1.35835802704
geralds-game 1.38163882388
hounds-of-love 1.38460023627
first-they-killed-my-father 1.4441671351
columbus 1.45289929625
faces-places 1.49181488885
mother! 1.50440970557
the-wound 1.50921569707
the-force 1.51418224183
thelma 1.54818688537
the-work 1.55217693324
wind-river 1.5911925414
chasing-coral 1.60292397615
the-lost-city-of-z 1.60938538919
saving-banksy 1.61917971072
casting-jonbenet 1.66399965183
dealt 1.67318703221
song-of-granite 1.67960160287
it-comes-at-night 1.68791117451
t2-trainspotting 1.69474095074
blade-of-the-immortal 1.70663905459
mindhorn 1.70815195012
paint-it-black 1.71385014248
escapes 1.80892867206
food-evolution 1.87060851291
moka 1.90152536729
the-red-turtle 1.93939005905
the-teacher 2.10122166582
a-taxi-driver 2.12321898668
human-flow 2.18026619728
the-reagan-show 2.28110599079
the-levelling 2.31260016025
a-womans-life 2.5756231378
brawl-in-cell-block-99 2.63186689167
shadowman 2.77610177342
the-happiest-day-in-the-life-of-olli-maki 2.91294642858
star-wars-episode-viii 3.01456589309
woodpeckers 3.14822064913
the-challenge 4.02685653665
dolores 4.34328106685
la-92 4.53032140647
mr-roosevelt 5.95944391915
felicite 7.3173387097
ascent 8.42593679934
