clash,78,0.018215,08,1,1.21383015387,7.3,1.30032467532,0
raising-bertie,74,0.0,06,0,0.0,0,0.0,0
the-lego-batman-movie,75,175.750384,02,4088,1.48594686037,7.6,0.420454545455,0
tramps,77,0.0,04,0,0.730345774631,7.5,0.203703703704,0
stronger,76,4.211129,09,645,1.10686409078,7.5,1.2652411283,0
the-little-hours,69,1.647175,06,114,0.605508728805,6.3,0.0598404255319,0
some-freaks,67,0.0,08,0,0.124676165803,0,0.0865384615385,0
everybody-loves-somebody,74,1.915789,02,333,0.516217138955,8.5,0.5,0
nobody-speak-trials-of-the-free-press,68,0.0,06,0,0.0,2.5,0.0,0
california-typewriter,80,0.218563,08,20,0.728465136055,0,0.267857142857,0
three-billboards-outside-ebbing-missouri,88,54.479767,11,1726,0.778829383131,7.6,11.0471311475,1
like-crazy,74,0.107362,05,13,-2.30845834663,0,0.428571428571,0
the-settlers,75,0.041562,03,6,-1.26041666666,0,0.3125,0
sylvio,71,0.0,10,0,0.660312944523,0,0.136363636364,0
the-work,84,0.005853,10,2,1.46644401746,0,0.721698113208,0
in-loco-parentis,73,0.037381,09,13,0,0,0,0
the-untamed,72,0.027593,07,8,0.692464044614,7.3,0.642857142857,0
call-me-by-your-name,93,18.076437,11,914,0.810631553378,7.7,1.53640449438,1
last-men-in-aleppo,80,0.014637,05,5,-0.0,3.4,0.0,0
whose-streets,81,0.182799,08,39,0.805352529789,0,0.0442708333333,0
lucky,79,0.955925,09,111,0.981522357043,7.1,1.0820754717,0
megan-leavey,66,13.406883,06,1956,0.536071964524,6.7,0.108938547486,0
kiki,73,0.0,02,0,0.715307646865,0,1.55030487805,0
the-big-sick,86,42.873127,06,2597,1.04643303757,7.0,0.18611898017,0
cries-from-syria,76,0.0,03,0,0.029209698625,6.6,0.110655737705,0
wind-river,73,33.800859,08,2890,1.28511777998,7.7,0.327825159915,0
afterimage,75,0.033443,05,6,0.0,4.8,0.125,0
slack-bay,66,0.112621,04,7,0.0,0,0.0,0
diamond-island,69,0.0,10,0,0,0,0,0
darkest-hour,75,56.44312,11,1733,0.993011282722,7.3,7.34605263158,1
buena-vista-social-club-adios,67,0.123445,05,80,0.0,0,0.0,0
polina,69,0.165203,08,31,1.72707089123,4.3,0.45,0
1922,70,0.0,10,0,0.541834965763,7.1,0.478500904432,0
brads-status,71,2.133158,09,453,1.34011206265,7.1,0.120833333333,0
the-rape-of-recy-taylor,73,0.0,12,0,0,0,0.5,0
john-wick-chapter-2,75,92.029184,02,3113,0.113269777142,8.1,0.0475352112676,0
wonder,66,132.422809,11,3519,0.686714981883,7.7,0.378565994675,0
window-horses,82,0.0,09,1,0.514153029633,0,0.230769230769,0
midsummer-in-newtown,66,0.0,01,0,0,0,0,0
only-the-brave,72,18.343983,10,2577,0.496210757905,7.4,0.0508953817154,0
landline,66,0.940854,07,144,1.59508540015,6.5,0.328846153846,0
guardians-of-the-galaxy-vol-2,67,389.813101,05,4347,0.54141732514,7.7,0.0043210232183,0
happy-end,72,0.301718,12,20,0.962083496686,6.7,1.15,0
rat-film,85,0.035195,09,4,0.0,3.7,0.0,0
rodney-king,74,0.0,04,0,-2.37083354963,0,0.0278716216216,0
the-divine-order,67,0.076277,10,9,0.0,7.5,0.09375,0
women-who-kill,78,0.0,07,0,0.185026385224,0,0.428571428571,0
captain-underpants,69,73.921,06,3529,0.339031662151,6.8,0.0358269490762,0
the-midwife,66,0.603582,07,44,0.0,0,0.0,0
i-am-another-you,86,0.0,09,0,0,0,0.5625,0
nobodys-watching,79,0.0,09,0,0.0,0,0.0,0
angkor-awakens-a-portrait-of-cambodia,81,0.0,05,0,0,0,0,0
the-survivalist,80,0.0,05,0,0.55559566787,6.4,0.125,0
destination-unknown,75,0.0,11,0,0.430116518595,0,0.852272727273,0
my-journey-through-french-cinema,87,0.052214,06,4,0.0,0,0.0,0
sidemen-long-road-to-glory,70,0.031399,08,6,0,0,0,0
phantom-thread,90,21.023275,12,1186,0.940480278942,7.7,2.04545454545,1
left-on-purpose,69,0.0,02,0,0,0,0,0
song-of-granite,68,0.016182,11,7,0.788563926484,0,0.201923076923,0
nakom,70,0.0,03,0,0,0,0,0
the-challenge,69,0.011043,09,5,4.67344111704,0,0.631730769231,0
spettacolo,76,0.032494,09,5,1.14242682295,0,3.12593283582,0
ex-libris-new-york-public-library,91,0.158192,09,15,0,6.8,0.0,0
dig-two-graves,67,0.0,03,0,0.0,5.7,0.00862068965517,0
its-not-yet-dark,75,0.001227,08,2,0.232035026612,0,0.107142857143,0
mr-gaga,71,0.173994,02,8,0.0,0,0.0,0
chasing-coral,86,0.0,07,0,1.37195467477,6.7,0.0326395458846,0
princess-cyd,72,0.0,11,0,0.215155027528,7.8,0.375,0
foxtrot,90,0.518859,12,45,0.851541661298,7.0,0.77,0
dolores,81,0.555309,09,33,3.97204952547,0,21.7409090909,0
berlin-syndrome,70,0.02866,05,25,0.676511602935,5.8,0.0568181818182,0
