movie,critics,boxoffice,rd,theaters,sentiments,user,counts,class,-1,-1
april-and-the-extraordinary-world,85,295488,03/25/2016,35,0.44158070998,7.5,0.0407470288625,0,-1,-1
microbe-and-gasoline,75,63802,07/01/2016,9,-0.0946464292423,NULL,0.00569259962049,0,-1,-1
maggies-plan,76,3351735,05/20/2016,335,0.870652735728,6.1,0.0506603160857,0,-1,-1
hunter-gatherer,70,20641,11/16/2016,21,0.62332842004,NULL,0.256320836966,0,-1,-1
sausage-party,66,97685686,08/12/2016,3135,0.127344926845,5.6,0.0426529778919,0,-1,-1
afternoon,70,NULL,04/01/2016,NULL,0.919509793236,NULL,0.55525090628,0,-1,-1
sully,74,125070033,09/09/2016,3955,0.80320174845,7.6,0.0745378900941,0,5,-1
louder-than-bombs,70,163807,04/08/2016,40,1.00667095911,6.9,0.0621485646641,0,-1,-1
zootopia,78,341268248,03/04/2016,3959,0.969948503098,8.7,0.0447198909969,0,-1,-1
dont-breathe,71,89217875,08/26/2016,3384,0.540740592104,7.4,0.0341172587539,0,-1,-1
southside-with-you,74,6304223,08/26/2016,897,0.835697603844,5.4,0.0346970889064,0,-1,-1
hooligan-sparrow,78,9263,07/22/2016,4,1.91741912803,NULL,1.5,0,-1,-1
elle,89,2341534,11/11/2016,209,3.17408113213,7.2,29.2516129032,0,-1,-1
last-cab-to-darwin,70,34193,06/10/2016,4,0.478294049333,6.8,0.175953079179,0,-1,-1
the-birth-of-a-nation,69,15861566,10/07/2016,2105,0.489529147626,5.4,0.0507015999586,0,-1,-1
in-the-shadow-of-women,74,50291,01/15/2016,4,0,8.5,0.0967741935484,0,-1,-1
the-witch,83,25138705,02/19/2016,2204,1.72718436943,7.2,0.127044366134,0,-1,-1
oasis-supersonic,71,242867,10/26/2016,106,0.440879171867,8.3,0.377316403569,0,-1,-1
spa-night,76,38578,08/19/2016,2,0.275454167099,7.2,0.213399503722,0,-1,-1
train-to-busan,72,2129768,07/22/2016,36,1.31999240425,7.9,1.5061071093,0,-1,-1
the-last-man-on-the-moon,78,52482,02/26/2016,14,0.0907252908081,6.4,1.45161290323,0,-1,-1
seasons,67,150092,11/25/2016,22,1.05652164357,NULL,0.531144964861,0,-1,-1
florence-foster-jenkins,71,27383770,08/12/2016,1528,0.714634907216,7.0,0.16552243017,0,-1,5
women-hes-undressed,76,NULL,07/29/2016,NULL,0.0491615267898,NULL,0.0322580645161,0,-1,-1
la-la-land,93,151101803,12/09/2016,3236,0.868792842546,8.3,2.20612545796,1,5,5
the-innocents-2016,78,1065665,07/01/2016,69,0.143714489206,7.8,0.130089899524,0,-1,-1
our-little-sister,75,531996,07/08/2016,10,0.419896733008,7.7,0.149843912591,0,-1,-1
vita-activa-the-spirit-of-hannah-arendt,66,82143,04/06/2016,4,0,NULL,0.0,0,-1,-1
breaking-a-monster,72,4212,06/24/2016,1,0.875483684089,NULL,0.129032258065,0,-1,-1
peter-and-the-farm,80,18123,11/04/2016,8,0.350683401684,NULL,0.0252454417952,0,-1,-1
colliding-dreams,79,78288,03/04/2016,14,0.202969931715,NULL,0.0101867572156,0,-1,-1
last-days-in-the-desert,67,NULL,05/13/2016,NULL,0.0307636157759,5.7,0.00356224025331,0,-1,-1
nocturnal-animals,67,10663357,11/18/2016,1262,0.805467782484,7.7,0.796754403325,0,-1,-1
the-childhood-of-a-leader,68,NULL,07/22/2016,NULL,0.763505873562,7.0,0.094623655914,0,-1,-1
in-order-of-disappearance,74,50251,08/26/2016,10,0.309805527267,7.6,0.0584297017651,0,-1,-1
midnight-special,76,3712282,03/18/2016,521,1.05335140357,6.8,0.0667741935484,0,-1,-1
captain-america-civil-war,75,408084349,05/06/2016,4226,1.15761906297,8.2,0.00645753554976,0,-1,-1
cemetery-of-splendor,87,51950,03/04/2016,6,0.520834989428,6.7,0.058064516129,0,-1,-1
kicks,69,150191,09/09/2016,65,1.43877481532,7.1,1.03219854779,0,-1,-1
the-dark-horse,77,67533,04/01/2016,10,0.261339198041,6.8,0.120571126388,0,-1,-1
popstar-never-stop-never-stopping,68,9639125,06/03/2016,2313,0.918762547574,7.4,0.0141620771046,0,-1,-1
neither-heaven-nor-earth,72,12810,08/05/2016,3,0.275525303344,NULL,0.0276497695853,0,-1,-1
diamond-tongues,75,NULL,02/19/2016,NULL,0.0,NULL,0.193548387097,0,-1,-1
under-the-sun,81,105036,07/06/2016,6,4.25302328292,6.1,0.341733870968,0,-1,-1
the-meddler,68,4267218,04/22/2016,464,1.43839929869,6.6,0.0611733244192,0,-1,-1
the-rolling-stones-ole-ole-ole!-a-trip-across-latin-america,72,NULL,09/30/2016,NULL,0,NULL,0,0,-1,-1
norman-lear-just-another-version-of-you,66,70950,07/08/2016,6,0.0,NULL,0.0,0,-1,-1
lo-and-behold-reveries-of-the-connected-world,76,594912,08/19/2016,51,0.940322580643,7.4,0.967741935484,0,-1,-1
newtown,87,14109,10/07/2016,3,0.847143657564,7.4,0.745088527771,0,-1,-1
